SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,17001,Seattle Public Schools,674,199,24,15,23,76,56,114,759,508,57,66.9,25.6,7.5
2012-13,29101,Sedro-Woolley,2,3,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2012-13,39119,Selah,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,26070,Selkirk,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,05323,Sequim,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2012-13,23309,Shelton,4,1,0,0,0,1,1,0,5,3,0,60.0,40.0,0.0
2012-13,17412,Shoreline,44,8,0,2,1,3,0,6,46,38,2,82.6,13.0,4.3
2012-13,17404,Skykomish,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,31201,Snohomish,6,5,0,1,0,1,0,5,6,3,1,50.0,33.3,16.7
2012-13,17410,Snoqualmie Valley,6,1,0,0,0,0,0,2,5,5,0,100.0,0.0,0.0
2012-13,13156,Soap Lake,1,0,0,0,1,0,0,0,1,0,0,0.0,100.0,0.0
2012-13,25118,South Bend,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,18402,South Kitsap,25,6,1,3,1,0,1,4,27,20,1,74.1,22.2,3.7
2012-13,15206,South Whidbey,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,32081,Spokane,66,17,4,1,3,6,1,14,69,51,3,73.9,21.7,4.3
2012-13,22008,Sprague,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,38322,St. John,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,31401,Stanwood-Camano,6,0,0,0,1,0,0,1,5,4,0,80.0,20.0,0.0
